helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url
1,972140659,en,25367549,"{'id': '974602520', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",10/1/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Unfortunately, we only spent one night in this wonderful hotel on our round trip. It is situated on a hillside with a wonderful view of Kandy. The rooms are large and tastefully furnished. The open restaurant with a view of the city was super and with great service and the food was excellent. The whole staff is super friendly and helpful. We would have liked to stay longer.",A wonderful hotel with the perfect view of Kandy,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r972140659-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,971649297,en,25367549,"{'id': '974602512', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/27/2024,OTHER,5,,[],"Lovely helpful team here. Super comfy and wide beds. Great shower with good pressure. Great food in hoth restaurants. Brilliant view from the balcony too, loved sitting and listening to nature try to kut shout the city noises. Recommended. Good value.",Great place for a stay in Kandy,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r971649297-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,971518406,en,25367549,"{'id': '974602504', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/26/2024,OTHER,5,,[],"Lovely hotel - breakfast was great, staff were friendly and the views are incredible! Definitely recommend. 
Also they gave our driver accommodation too. 
The pool is small but every time we went in it we were the only ones in so it didn’t matter.",10/10 lovely hotel,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r971518406-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,971038141,en,25367549,"{'id': '974602494', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/23/2024,MOBILE,4,,[],"Amazing location overlooking kandy. Very helpful staff, clean room with balcony and excellent views. Walkable into town and fully met our expectations. The grand sky lounge and dining area served excellent  food - again with the amazing view! Highly recommend.",Highly recommend for a stay in kandy,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r971038141-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
0,970974973,en,25367549,"{'id': '974602486', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/23/2024,OTHER,4,Across the street you find Helga's Folly. Really worth a visit!,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 4}, {'name': 'Sleep Quality', 'value': 3}]",We were at the Grand Serendib for 3 days. The hotel is brandnew (opened 1 year ago).  The view from the dining area is really spectacular. The staff is very helpful and the food is amazing. (breakfast is a very extended buffet) Only downside was that there was a lot of noise coming from the hallway and other floors in the hotel during the night. But maybe that was because we had the first room after leaving the elevator.,Brandnew hotel with an amazing view!,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r970974973-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
0,970943454,en,25367549,"{'id': '974602473', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/22/2024,MOBILE,5,,[],"Amazing location, great views, great rooms, lovely balconies, and the staff were warm and professional!

The balconies all look onto Kandy lake and it's wonderful just chilling on the balcony. Bathrooms are perfect.

Breakfasts are plentiful and the menu caters to all tastes. ",Balcony views of Kandy laje,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r970943454-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,970938512,en,25367549,"{'id': '974602462', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-10-20', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/22/2024,OTHER,5,,[],"Very nice hotel, not very far from the city center. Nice breakfast and breathtaking outside pool facing the city. 
Highly recommended for a small rest from hectic roadtrip. They have a very nice restaurant and lounge bar with amazing cocktail. 
Only the shower is not physically separated from the rest of the bathroom, so everything gets wet when you shower.",Very Nice rest from hectic roadtrip,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r970938512-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,970500127,en,25367549,"{'id': '970842070', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/19/2024,OTHER,5,,[],"Very nice hotel in a perfect location. The entire hotel was very clean and modern. Staff is super friendly and helpful. 
We had dinner at the resteraunt and it was delicious. A good spot to stay in Kandy. Lounge also has a beautiful view! Reccomended for couples!",Great location in Kandy,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r970500127-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
2,970421431,en,25367549,"{'id': '970842047', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/19/2024,MOBILE,5,,[],"I recently stayed at the Grand Serendib Hotel in Kandy, and I must say it’s the best hotel in the area. The reception staff were exceptional friendly, efficient, and always ready to assist. Anything I requested was promptly delivered to my room with a smile. The level of service truly enhanced my stay. Highly recommended for anyone visiting Kandy.",Best hotel in kandy,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r970421431-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,969784250,en,25367549,"{'id': '970842013', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/14/2024,MOBILE,5,Laundry service takes 24 hours. Enjoy the beautiful breakfast buffet,[],"The room was magnificent, and the bar restaurant beautiful and spacious.  The food is superb and the hotel parking facilities.  There is a stunning pool overlooming the valley. By far the best thing is the staff. Incredibly welcoming and accommodating. They can arrange tuk.tuk for you, which is recommended for the hectically busy roads. 1km trip to the Kandy Market and 5km to the botanical gardens. ",Stunning place to stay,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r969784250-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,969777092,en,25367549,"{'id': '970841983', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/14/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","A great experience amidst the hills in a luxurious room with delicious food. The staff was amazing.
A special thank you to Nikita for making our stay truly wonderful for providing us with nothing but the best. 
The roof top bar is a must visit in the night overlooking the city of Kandy",Best in the hills!,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r969777092-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
0,969639353,en,25367549,"{'id': '970841939', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/13/2024,MOBILE,5,,[],"Amazing Hotel. 
Beautiful view. Very polite and helpful staff. Great breakfast. Five star rooms. They also offered us free stay for our driver. The hotel is conveniently located from all the popular tourist spots of Kandy. We will definitely stay here again on our next trip to Kandy.",Best Hote in Kandy,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r969639353-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
0,969437921,en,25367549,"{'id': '970841901', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/12/2024,OTHER,5,,[],"The stay was very good with a nice view on the roof of the hotel. The receptionist, Buddimal, was very enthousiastic, good helping and speaking English very well. You could reach the hotel easily with a taxi of a tuk-tuk. The swimmingpool was also very clean!",Stay at Grand Serendib,2024-09,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r969437921-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
1,969172022,en,25367549,"{'id': '970841857', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-22', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/10/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","I like to say it's  amazing hotel in kandy. I like to  say it's number one hotel in kandy. You know why I have to say like this. They have excellent location. They have wonderful staff and quality of service. All so excellent food. 
I would like to special thanks Mr SUJITH PRIYANKARA. His doing excellent job. His manage our function very professional and quality of standard. Really appreciate all the front office and other staff. It's amazing hotel in kandy.",It's  my wonderful day,2024-09,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r969172022-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
0,968951838,en,25367549,"{'id': '969106068', 'text': 'Dear Guest,\n\nWe appreciate the time you have taken to write a review on trip advisor and we take this opportunity to thank you once again for choosing the Grand Serendib - Kandy for your holiday.\n\nThank you for your positive feedback and we are delighted that you had a memorable time.\nWe hope to have the pleasure of welcoming you back to Grand Serendib – Kandy.\nThank you,\nManagement Team - Grand Serendib Kandy', 'lang': 'en', 'publishedDate': '2024-09-10', 'responder': None, 'connectionToSubject': None}","{'id': '25367549', 'name': 'Grand Serendib Hotel', 'rating': 4.5, 'numberOfReviews': 190, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.285386, 'longitude': 80.64447, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d25367549-Reviews-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.grandserendibhotel.com', 'address': '#12 Mahamaya Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': '#12 Mahamaya Mawatha', 'street2': None, 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 4, 'count2': 6, 'count3': 7, 'count4': 20, 'count5': 154}}",9/9/2024,OTHER,5,,[],Everything is perfect…….. The front office staff were really helpful & nice…..… They cared about us a lot…..… Nice view & location…..…. Highly recommended..…… Delicious foods……… Thank you for the marvelous service………..❤️❤️❤️❤️❤️❤️❤️,Wonderful service & Nice view,2024-08,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d25367549-r968951838-Grand_Serendib_Hotel-Kandy_Kandy_District_Central_Province.html
