helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url
0,957895441,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",7/3/2024,OTHER,4,Come in the off season as you have the pool to yourself most of the time. There isn’t the hassle from tuk tucks or others in this area.,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","Lovely staff who go out of their way to assist in all areas, easy location that is a walk into town or a quick tuktuk ride, great food catering to all tastes and the pool was a welcoming sight after touring around. The area has a lot to offer and the people welcoming to all.",Green Oasis,2024-07,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r957895441-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,955996421,en,4476135,"{'id': '956599784', 'text': ""Dear Valuble Guest,\n\nWarm Greetings from Rajarata Hotel Anuradhapura!    \n\nThank you for your feedback and we're delighted to hear that you enjoyed your stay at Rajarata Hotel in Anuradhapura. We're especially pleased to know that Manoj Madhushanke provided you with wonderful service. Your kind words will be shared with him and the rest of our team. We hope to welcome you back soon for a more extended stay where you can fully experience everything our hotel has to offer!\n\nbest regards,\nMarketing Team | Shashika"", 'lang': 'en', 'publishedDate': '2024-06-24', 'responder': 'Shashika Subasinghe Marketing', 'connectionToSubject': 'Marketing'}","{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",6/20/2024,OTHER,5,,[],"Arrived late to this lovely hotel & went  to evening meal immediately. Although I cannot comment on this hotel fully, I felt I had to mention the wonderful service received from our waiter Manoj Madhushanke. He was so attentive, polite & very friendly & made us feel very welcome.",Lovely hotel in Anuradhapura.,2024-06,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r955996421-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,955290591,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",6/15/2024,OTHER,4,,[],Stayed here for 2 nights on a tour of sri lanka and very nice hotel. Room overlooking pool and looked very pretty. Food and service good. On the night we were there a wedding party was taking place which was spectacular to see with all the lights. Would recommend.,Very good hotel,2024-06,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r955290591-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,954909763,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",6/13/2024,MOBILE,3,,[],"Stayed at this hotel for two nights during a tour of Sri Lanka and it was the one hotel we stayed in that wasn’t up to the standard expected. Rooms are basic and the pool wasn’t as clean as it should be.
It looked like the hotel was doing some minor renovations while we were there - in other rooms and some of the public areas - but a lot more needs to be done.
The food was fine but most of the other hotels the tour stayed in throughout Sri Lanka had better.",Average hotel in need of modernisation,2024-06,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r954909763-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,951544165,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",5/19/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The room and amenities were very clean and tidy. The staff was very helpful and kind, and their services were excellent. The food was quite good, both at the buffet and a la carte. The hotel's location is great, as it is close to the town. This is a highly recommendable hotel.",Highly recommendable hotel,2024-01,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r951544165-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,947652158,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",4/20/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",We stayed at this hotel for one night. Hotel location is good for the places visiting in Anuradhapura. We received good service from check in to check out specially vu the receptionist samagi Rashmini who was on duty. She gave us good welcome and pleasant service until the end. Food was nice and the restaurant staff also very good.,Nice hotel to visit,2024-04,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r947652158-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,946752771,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",4/14/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}]","Best hotel in anuradhapura,we had a nice stay with hotel rajarata. Excellent hospitality service with smile staff.... all staff are  very friendly  and very alternative with thire work....specially foods are delicious and thank for all staffs",Best hotel with excellent services,2024-04,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r946752771-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,946019528,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",4/9/2024,OTHER,5,,[],"Very nice stay here, the rooms are clean and breakfast was excellent! The staff was extraordinary! I really enjoyed the pool and the welcome drinks :) 
Thank you very much for this experience!     The beds were very comfortbale as well! :) :) :) :)",Very nice stay - thank you!,2024-04,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r946019528-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,945283272,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",4/3/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 4}]","We stay here in April 2024. it’s very modern and there Are friendly and mindful staff. The rooms are nice and comfortable. We received a delicious welcome drink and our stay was made as comfortable as possible. I think i will stay here again, of im back in Sri Lanka.","Nice, modern Hotel",2024-04,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r945283272-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,945283169,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",4/3/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 4}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",He was very nice and clean. The Service was very good. The Ford was also very fine and good. The Personal is very freandly and mainfull. Every time we come in the next holday. The breackfast and Dinner was very good. The room are very clean and big space,Very good,2024-04,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r945283169-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,943886720,en,4476135,"{'id': '956601184', 'text': ""Dear Valuble Guest,\n\nWarm Greetings from Rajarata Hotel Anuradhapura!    \n\nThank you for your feedback. We're glad to hear you found our staff attentive and enjoyed the pool area and garden.\n\nNext time, we recommend trying our Deluxe rooms, which are more spacious and comfortable. We're also planning to add Superior Deluxe rooms soon. We appreciate your comments and hope to welcome you back on your next tour!\n\nBest Regards | \nShashika | Marketing Manager RHL\n\n"", 'lang': 'en', 'publishedDate': '2024-06-24', 'responder': 'Shashika Subasinghe Marketing', 'connectionToSubject': 'Marketing'}","{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/26/2024,MOBILE,3,,[],Stopped here for one night on a tour itinerary. Absolutely nothing wrong but nothing particularly memorable. I would stay here again on a tour type basis. Staff were very attentive and the check in process speedy. A nice pool area and garden.,Covers the basics.,2024-03,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943886720-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
1,943343363,en,4476135,"{'id': '956600361', 'text': ""Dear Valuble Guest, \n\nWarm Greetings from Rajarata Hotel Anuradhapura!    \n\nThank you for your review from March 22, 2024. We're glad you enjoyed aspects like the pool, WiFi, and our helpful staff.\n\nWe apologize for the inconvenience with the stairs and air conditioning. We appreciate your feedback on the room conditions and are working on upgrades.\n\nNext time, we recommend trying our Deluxe rooms, which are more spacious and comfortable. As a four-star hotel, we're also planning to add Superior Deluxe rooms soon.\n\nWe hope to welcome you back with an even better experience!\n\nBest Regards,\nShashika | Manager - Marketing "", 'lang': 'en', 'publishedDate': '2024-06-24', 'responder': 'Shashika Subasinghe Marketing', 'connectionToSubject': 'Marketing'}","{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/21/2024,OTHER,3,,"[{'name': 'Value', 'value': 3}, {'name': 'Location', 'value': 3}, {'name': 'Service', 'value': 4}]","Nothing went wrong at this hotel, although it lacked a lift so having to use stairs to reach the first floor rooms might be difficulty for older guests.

The shower worked well as the water was sufficiently hot.  I closed the door from the bedroom to the bathroom as the latter's small window wouldn't shut.  This minimised the risk of mosquitoes pestering a sleeping guest.

One single bed in the room seemed in relatively poor condition but the other one was far better, so I chose the latter and slept well. Linen was of reasonable quality.

The aircon was excellent in my room but some others in our group complained.  One couple apparently experienced a 'low' of 26 degrees: a staff member attended and promised to fix it but was not again seen.

In our group stay of two nights, the buffet on the first night was outside, while on the second night, it was indoors.  There did not seem to be many mosquitoes.  Food was fine, and service also pleasing.

The pool was pleasant, and not over chlorinated.  The attendant was quick to supply a pool towel.

WiFi worked well.

Reception staff were helpful.

Overall though, the rooms need an upgrade.  The room experience was similar to an Australian or USA 2.5 to barely 3 star motel.  Nothing intinsically wrong, but below the standard one might expect from a property named an 'hotel'.",Similar to a Westerners' 2.5 star motel,2024-03,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943343363-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,943328644,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/21/2024,OTHER,5,,[],Yes it is very comfortable andvery to comfort to sleep.    Wefeel very homely setup feel very homely.The entrance portrait. Is very attractive The lawn super and the tree pictures are maintained very nealt.Swimming pool since we don't use we liked it very much The fish pond very attractive.   Food served is good.,Comfortable staying.,2024-03,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943328644-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,943223383,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/20/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]",Very good hotel and we stayed very luxurious.  Thank you for front office greate welcome and food also very good. Pool also beautiful and everything is better. Staff is very friendly. We feel like home. Room was pretty clean and tea coffee and all facilities are in the room,Good,2024-03,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943223383-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,943220405,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/20/2024,MOBILE,5,,[],We are a German family of four and spend one night here. It was a perfect stay: great buffet food for dinner and breakfast (in the garden!). We have been swimming in the pool (very clean) and walked along the beautiful close by lake. Very friendly and supportive service.,Great place to enjoy ,2024-03,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943220405-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,943219773,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/20/2024,OTHER,5,Yes ,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]","Our experience at Rajarata Hotel in Anuradhapura for high tea was simply delightful! From the warm welcome to the elegant ambiance and scrumptious treats, every moment was a pleasure. The staff was attentive and friendly, ensuring we had everything we needed for a memorable afternoon. The variety of teas and delicious snacks exceeded our expectations. We highly recommend Rajarata Hotel for anyone looking for a top-notch high tea experience in Anuradhapura. We will definitely be returning for another delightful visit",Anuradhapura's premiere High Tea Destination,2024-03,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r943219773-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,942715745,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/17/2024,OTHER,5,,[],"It was a nice stay. We have been there more than 15 times, 2 or 3 times per year. This time I was there with my family for my birthday and they gave me a nice treat. All staff are very friendly as usual. Specially Anura at the front office and Nalaka, Sanath and Prasanna at the restaurant. The food was delicious and room was clean (specially bedsheets and the towels)  Will visit again in 3 months. Thank you 👍",A pleasant visit,2024-03,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r942715745-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,942584207,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/16/2024,MOBILE,5,,[],Good hotel with best service and special thanks for the Management that they are providing best service up to high Standard also recomand this hotel for the guest and food are excellence and thanks for all that providing best service for us..,Best Service Provider,2024-03,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r942584207-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
0,942580284,en,4476135,,"{'id': '4476135', 'name': 'Rajarata Hotel Anuradapura', 'rating': 4, 'numberOfReviews': 1052, 'locationString': 'Anuradhapura, North Central Province', 'latitude': 8.330646, 'longitude': 80.419044, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304132-d4476135-Reviews-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html', 'website': 'http://www.rajaratahotel.lk', 'address': '77, Rowing Club Road Anuradapura, Anuradhapura 50000 Sri Lanka', 'addressObj': {'street1': '77, Rowing Club Road', 'street2': 'Anuradapura', 'city': 'Anuradhapura', 'state': None, 'country': 'Sri Lanka', 'postalcode': '50000'}, 'ratingHistogram': {'count1': 35, 'count2': 54, 'count3': 181, 'count4': 340, 'count5': 442}}",3/16/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Service', 'value': 5}]",It's very very good hotel peoples are very nice I will recommend this hotel for all Indian people and best service provider............we will highly recommend and special foods are  delicious thanks for chef and restaurant staff and special thanks for front office staff,Best hotel best service,2024-03,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304132-d4476135-r942580284-Rajarata_Hotel_Anuradapura-Anuradhapura_North_Central_Province.html
